listening_time,episode_length_pref,genre,skip_rate,completion_rate,frequency,user_id
176.0881776031698,long,True Crime,0.13385734331788154,0.8194421382558468,daily,USR_00603
51.02051837741877,medium,Comedy,0.2865200147906521,0.5227812450750515,weekly,USR_01337
16.662987553109545,short,News,0.4616243073233004,0.12456171406356971,weekly,USR_02340
77.56295870677062,medium,Comedy,0.3949149161674844,0.5904560394270595,weekly,USR_01261
1.0,short,News,0.663945245255094,0.1307211012290042,weekly,USR_02115
135.6375413500957,long,Fiction,0.05181424660715877,0.9042220413038259,daily,USR_00808
167.51784555977892,long,Fiction,0.09019965832641548,0.9024740334225999,daily,USR_00887
46.654305290874376,short,Tech,0.22415184008751898,0.6059190870696156,weekly,USR_01583
56.76673525272884,medium,News,0.12297558240245135,0.7342646333880297,weekly,USR_01615
75.2252858232948,short,Comedy,0.30332165630131475,0.39903716194709904,weekly,USR_01838
34.28089215419104,medium,Tech,0.18894126413099566,0.4900495621331451,weekly,USR_01874
197.58050448436057,long,True Crime,0.09817020687187243,0.8644084522760923,daily,USR_00283
167.126715320795,long,True Crime,0.11871390902405726,0.9947367316769353,daily,USR_00211
149.2045837365235,medium,True Crime,0.1729553578650989,0.9450767963346591,daily,USR_00112
25.43411828659196,medium,News,0.24549802717351987,0.6585417715589319,weekly,USR_01921
26.35253064848071,short,News,0.576711950113937,0.34586575229376626,monthly,USR_02166
118.94273032741879,long,Fiction,0.11646865727917635,1.0,daily,USR_00458
181.96441125196054,long,Fiction,0.11912132808675552,0.8876308686762475,daily,USR_00820
12.84737480684821,short,News,0.6392987322708716,0.12990753678314731,monthly,USR_02185
64.87526043026105,medium,News,0.2583114719947486,0.6880646889450444,weekly,USR_01656
213.664685910379,long,Fiction,0.12094323737044904,0.9598161692105318,daily,USR_00253
177.5358584116433,long,Fiction,0.16671751629746495,0.8351693044460012,daily,USR_00252
79.69110581928345,medium,Tech,0.3057697222165784,0.6305030637607496,weekly,USR_01540
1.0,short,Self-Help,0.81146982697873,0.2751623961046358,monthly,USR_02130
54.4080342651037,medium,Comedy,0.27294851180958035,0.5524938833588595,weekly,USR_01927
91.89281282432628,medium,News,0.23286757697315175,0.9658285059868876,weekly,USR_01019
142.5310755456278,medium,Fiction,0.18041946556785962,0.951781398915239,daily,USR_00423
113.48207784972035,medium,News,0.39929571304529643,0.6327917229802058,weekly,USR_01176
126.28576633664065,medium,True Crime,0.04914816653042761,0.7917817169756566,daily,USR_00621
160.2345592444993,long,True Crime,0.14788948675684335,0.8856979932973675,daily,USR_00174
130.6028134727242,long,True Crime,0.11565248549565732,1.0,daily,USR_00487
43.31830287957689,short,Tech,0.2967972430841355,0.3042778050015127,weekly,USR_01986
38.66687733884382,short,Tech,0.4312084416107226,0.7407623132683672,weekly,USR_01081
51.9305388001399,medium,Comedy,0.2298249557869214,0.29067328428777794,weekly,USR_01118
61.480587046824766,short,Comedy,0.17483933430276868,0.47302322333345836,weekly,USR_01358
71.17811922328322,medium,News,0.2879491803234103,0.43181980097417244,weekly,USR_01042
115.52568232306116,medium,Tech,0.4216459777899117,0.705594870769294,weekly,USR_01091
76.1943653017569,medium,Tech,0.13948485698200075,0.448506869598576,weekly,USR_01356
184.06696920541796,long,True Crime,0.008074658409872482,0.8344107563972999,daily,USR_00212
116.2353285810487,long,Fiction,0.058976595354345594,0.9586762306512868,daily,USR_00614
16.052175908045736,short,Self-Help,0.40552406351780124,0.3992365663845945,monthly,USR_02150
146.6301585092751,long,History,0.1717233434673027,0.8252681829513725,daily,USR_00465
75.77343368521733,short,Tech,0.4098196118243411,0.5262270764275754,weekly,USR_01468
160.12807986225607,long,History,0.10399882473890354,0.8993145369591388,daily,USR_00555
172.38760698081663,long,History,0.03700092607808421,0.8730682716507772,daily,USR_00908
129.54047256006604,long,Fiction,0.23421728712116557,0.742803363306645,daily,USR_00994
29.627934608182937,medium,News,0.33785021489175204,0.46083475513564454,weekly,USR_01969
63.411975889257135,medium,Comedy,0.32135611996892455,0.30526540755347337,weekly,USR_01789
98.75108603924676,medium,News,0.2909792824992164,0.6811789510950645,weekly,USR_01599
158.88360831193728,long,True Crime,0.017610094580798236,0.7900800362061355,daily,USR_00097
96.09668731287996,medium,Tech,0.12653596644684753,0.6712066466097998,weekly,USR_01965
72.08241011969483,medium,Comedy,0.37700224871307075,0.4802190728161858,weekly,USR_01365
56.69198715692941,short,News,0.28139923057079036,0.36695294349450885,weekly,USR_01925
148.33245987268634,long,True Crime,0.14407998729891042,0.8408533768514621,daily,USR_00612
170.09017646490116,long,History,0.046106294851563735,0.8040690212521384,daily,USR_00446
155.59362944308282,long,True Crime,0.002077922893268108,0.7818442152283721,daily,USR_00238
22.833780024017624,short,Self-Help,0.38548007787580413,0.04585218950856321,monthly,USR_02311
128.0720988017424,long,Fiction,0.18041527360276932,0.8854340423926459,daily,USR_00874
17.08121145965389,short,News,0.8520500628800256,0.13634427902738988,weekly,USR_02498
26.213903365383008,short,Self-Help,0.9529977030501846,0.19571955024319077,monthly,USR_02055
20.745309502742387,short,Tech,0.09944238270802591,0.6929847710649347,weekly,USR_01674
28.11995575354132,short,Self-Help,0.8659257627688496,0.27019377404766837,monthly,USR_02123
143.58033467323474,medium,Fiction,0.11355189003810627,0.8485340483388276,daily,USR_00840
137.54136258297595,long,History,0.028633320524226735,1.0,daily,USR_00582
99.73342529146618,short,News,0.21174395885544706,0.9609183537004906,weekly,USR_01282
172.81243968432892,long,True Crime,0.11728067081926843,0.8471974434619338,daily,USR_00980
162.88854657397758,long,Fiction,0.14261725832308836,0.810989555100949,daily,USR_00791
170.2445847649981,long,Fiction,0.05212473583422297,0.7977971342293636,daily,USR_00842
101.80661039227283,long,True Crime,0.06472229541108751,0.8654398716599249,daily,USR_00483
58.471097455430034,medium,News,0.39238650159641747,0.5288329512758281,weekly,USR_01911
164.14405071407987,long,History,0.14706289273973988,0.9309945497267408,daily,USR_00622
47.91363437450324,short,Tech,0.17190592000006522,0.6359655260373964,weekly,USR_01503
152.2741367458118,long,True Crime,0.2038689997795622,0.7877805821410986,daily,USR_00333
242.36642425365713,long,History,0.1425534607010307,0.9026980313409703,daily,USR_00479
65.69258383345507,medium,News,0.11252717194385917,0.5326302388568336,weekly,USR_01495
124.08027690960552,long,History,0.08688519939050837,0.9085852731729569,daily,USR_00508
55.25349392406948,short,Tech,0.40036907111120024,0.6652405581267115,weekly,USR_01451
8.07636441731644,short,News,0.6623444305214166,0.2931569231063757,weekly,USR_02424
104.90571140645682,long,True Crime,0.1308218211260868,1.0,daily,USR_00644
146.162472255577,long,Fiction,0.09619516156940204,0.9025573247416102,daily,USR_00481
48.28248346104102,medium,Tech,0.3456121658752389,0.6598904111421263,weekly,USR_01456
13.093914585166768,short,News,0.5267658945751192,0.23482582215141334,monthly,USR_02395
42.707957177640125,medium,Comedy,0.1864895478784288,0.5373737889727452,weekly,USR_01012
184.47819978857027,long,Fiction,0.1152807180625608,1.0,daily,USR_00765
20.39131540867959,medium,Comedy,0.23268147635369119,0.2862203858173699,weekly,USR_01290
43.30099263424645,medium,Comedy,0.18735268752534423,0.9466888507414318,weekly,USR_01224
23.07453481299848,medium,Tech,0.3019576762090172,0.6486265962895493,weekly,USR_01334
171.77299871696076,long,Fiction,0.08913581515315883,0.9820734388575423,daily,USR_00618
166.30080577139805,long,True Crime,0.08901247520786357,0.8409094245086557,daily,USR_00522
168.98345598318855,long,True Crime,0.11010104684950037,0.8086967676195157,daily,USR_00583
75.04649786054874,medium,Comedy,0.31437646431085847,0.3715928235314242,weekly,USR_01059
60.61609394980872,medium,Tech,0.2716418877858464,0.5961424552669347,weekly,USR_01407
176.9879962629975,long,History,0.09084030408890374,0.9387406053275441,daily,USR_00297
13.484725202342451,short,News,0.8803646358669339,0.2426655810592476,weekly,USR_02443
81.51314937651797,medium,News,0.3309006932774348,0.8507944440109912,weekly,USR_01062
164.14246669159212,medium,True Crime,0.11702540463710118,0.9071884930330706,daily,USR_00858
75.84696817887364,short,Comedy,0.4089787014204167,0.6196471693795553,weekly,USR_01693
145.7286154493612,long,History,0.16755679566306148,0.8343633720355466,daily,USR_00408
71.46945973890412,short,News,0.21283978018426997,0.4843297549149558,weekly,USR_01079
50.60406610747701,medium,News,0.41635258596263264,0.5525496682889903,weekly,USR_01084
142.63835651991388,medium,True Crime,0.13686456582735262,0.9792155805191877,daily,USR_00169
29.376148435095978,short,News,0.7873005031642923,0.1963397337305053,weekly,USR_02181
175.5730000438867,long,Fiction,0.10283142259060851,0.9976904862821194,daily,USR_00240
1.4492133651326036,short,Self-Help,0.7453646718664182,0.42576285464143426,monthly,USR_02306
56.34816244437909,medium,Tech,0.23228860541194657,0.5836640257292501,weekly,USR_01998
66.91673315591127,medium,News,0.36500889080816445,0.49466256864552843,weekly,USR_01902
55.543686005606354,medium,Tech,0.2552782185271144,0.33518569537114395,weekly,USR_01051
31.155670522638914,short,Comedy,0.2865874620954843,0.67790194943957,weekly,USR_01913
81.57341515056021,medium,News,0.270571938743865,0.6752459523391288,weekly,USR_01868
22.179711200386592,short,Self-Help,0.49345575183461593,0.0,weekly,USR_02096
130.1212872316246,long,Fiction,0.0,0.9360621002920615,daily,USR_00523
76.99170529075776,medium,Tech,0.4215480593634632,0.8630737867274622,weekly,USR_01738
45.77054329570032,short,News,0.8133272890792753,0.1073075913900392,monthly,USR_02473
89.35276675721516,medium,Comedy,0.34079971272497633,0.49764815401811013,weekly,USR_01848
21.982960337144537,short,News,0.8120711848039904,0.16395076613293288,monthly,USR_02369
35.41972347838634,short,Self-Help,0.7094250359379011,0.1688575650646455,monthly,USR_02250
61.51198978901874,medium,News,0.36225313439371937,0.8656531725597091,weekly,USR_01884
59.543624785393035,medium,News,0.38791383240395394,0.6261797112516727,weekly,USR_01512
63.63715833936826,short,News,0.37695651437810074,0.3423064029420289,weekly,USR_01460
50.82584260923282,medium,Comedy,0.43903331835321713,0.49508086896760833,weekly,USR_01939
53.15276729482646,short,News,0.3278912365081943,0.5610357517068486,weekly,USR_01724
28.43971024405594,short,Self-Help,0.544400692934542,0.0,monthly,USR_02026
56.52129856759144,medium,Tech,0.3642365592050178,0.4986665760979816,weekly,USR_01608
36.702284022139175,medium,Comedy,0.29456635202512954,0.6208331282018065,weekly,USR_01978
151.4556488383448,long,True Crime,0.11867405938660804,0.9604095395178047,daily,USR_00509
145.2597630426303,long,History,0.14197967728336028,0.9328343802555602,daily,USR_00633
158.37064577311017,medium,History,0.1239101130950879,0.8926993958134697,daily,USR_00916
173.23902160288011,long,History,0.12885129133342266,0.875267695091479,daily,USR_00260
41.982901871336324,short,Comedy,0.15126400832742568,0.5337961812727722,weekly,USR_01396
27.93758143099133,short,Self-Help,0.7452701135516469,0.08872954049934989,weekly,USR_02296
30.134019309650405,short,News,0.6669919738942458,0.08781190336657485,weekly,USR_02322
152.8836233082295,long,True Crime,0.09804138146968902,0.9095437364017613,daily,USR_00803
49.63327980251828,medium,News,0.26177477524281245,0.5877978409446377,weekly,USR_01936
53.31695237091335,short,Tech,0.32625280123233247,0.304047750002274,weekly,USR_01197
77.49488166062942,medium,News,0.3208382312519621,0.8166390070230568,weekly,USR_01945
164.79953702642666,long,History,0.07556561849244955,0.9935515258957007,daily,USR_00757
134.51865815347878,long,Fiction,0.052372093859071836,0.7701173292481276,daily,USR_00802
130.4519895718255,long,True Crime,0.18599231055512927,0.7568808469762396,daily,USR_00234
53.03634858074759,short,Tech,0.31752451940325604,0.6418973762658757,weekly,USR_01515
111.59086803987316,medium,True Crime,0.1421019198662353,1.0,daily,USR_00941
132.8646303065161,long,True Crime,0.1509177692114135,1.0,daily,USR_00999
94.78911441656426,medium,Tech,0.21694877017224584,0.4905549531997263,weekly,USR_01103
58.15645000035188,medium,Tech,0.40571791296144327,0.5813353823784284,weekly,USR_01464
52.98547034983285,short,Comedy,0.30265719634043065,0.7794446315764708,weekly,USR_01877
57.336437194646365,short,Comedy,0.25769393989742206,0.46905251079742094,weekly,USR_01226
119.81947855500894,long,True Crime,0.18202667854461851,0.8124707765865594,daily,USR_00325
73.19636571889964,medium,Tech,0.3680342577986325,0.440226597885696,weekly,USR_01764
52.48861079383058,medium,Tech,0.4193103673332268,0.6194051506516218,weekly,USR_01954
81.09071526718833,medium,Tech,0.4954711197261288,0.5927853865436012,weekly,USR_01378
107.53887773848757,long,History,0.035198818987430394,0.8954322711331157,daily,USR_00101
1.0,short,Self-Help,0.8365377522299291,0.24473455593063376,weekly,USR_02482
63.03819501453158,medium,News,0.27497638343429254,0.8237673245136089,weekly,USR_01341
206.28512517647658,medium,History,0.12420795594664764,0.7443945013709031,daily,USR_00388
11.885745142473766,short,News,0.28597169666426314,0.4868202968978186,weekly,USR_01955
231.60507499768858,long,Fiction,0.11767154332432063,1.0,daily,USR_00180
61.25318732509095,short,News,0.29306216330596707,0.45533305944038005,weekly,USR_01695
66.17516408622787,medium,Tech,0.37544756997706996,0.352558060584958,weekly,USR_01663
91.61083681216739,short,Comedy,0.35721257176083904,0.8296990203471348,weekly,USR_01305
161.31635625193562,long,Fiction,0.11607752565237378,0.9396870797034051,daily,USR_00928
48.6388742467707,short,Comedy,0.3980262952721684,0.6265328759145012,weekly,USR_01431
13.163142849709148,short,News,0.495027051904695,0.21483628586819856,weekly,USR_02269
189.21428262847286,long,History,0.0,0.893675041307338,daily,USR_00142
152.93028295646496,medium,True Crime,0.19483690909982876,0.8824415557428538,daily,USR_00369
13.27824808749953,short,Self-Help,0.5186277800681081,0.11476318759579993,weekly,USR_02446
65.96400556196483,medium,Tech,0.3799611626056244,0.6627283446643364,weekly,USR_01086
150.37777202345384,long,True Crime,0.10518985905480469,0.8967248537104929,daily,USR_00368
39.707272500465734,medium,Tech,0.38729328675754576,0.9000161537828001,weekly,USR_01675
53.91704928624394,short,News,0.2722796884658317,0.6019770391330034,weekly,USR_01045
159.72499057465328,long,True Crime,0.17345116987703837,0.8397795720700179,daily,USR_00319
63.69090604678692,medium,News,0.24377943037797362,0.43367755180701817,weekly,USR_01539
130.40012302278865,long,Fiction,0.1016200720684837,0.7384997034733368,daily,USR_00248
167.85471076310742,long,True Crime,0.1581100394520376,0.8860482945324162,daily,USR_00322
69.12939502857415,medium,Tech,0.23042808755329142,0.3639754313978354,weekly,USR_01834
76.7121605023994,short,Comedy,0.4306061461842726,0.5733562562035018,weekly,USR_01840
167.17748344068477,long,True Crime,0.1232673086763323,0.9310009446617902,daily,USR_01000
169.50603533875983,long,Fiction,0.05988988578818994,1.0,daily,USR_00943
85.03380733519185,medium,Comedy,0.26631337949594663,0.47579592312185115,weekly,USR_01773
141.2491875062017,long,Fiction,0.11149632339467153,1.0,daily,USR_00030
98.03271541663938,medium,News,0.23593150065023988,0.555044160970822,weekly,USR_01300
54.49986537697097,medium,Comedy,0.3228604145578421,0.5570425994739919,weekly,USR_01994
93.88196156823948,medium,Tech,0.32384651403237946,0.7410700511582144,weekly,USR_01915
140.71360682058028,long,History,0.1221599329957865,0.9057410744572042,daily,USR_00696
17.240897875979694,short,Self-Help,0.7996079429958374,0.2831542665072534,weekly,USR_02471
27.939465334712548,short,News,0.7443136190501143,0.1419224866314381,weekly,USR_02029
56.65217321589117,medium,News,0.4574948699307639,0.5768939954959541,weekly,USR_01601
15.809151480129241,short,Self-Help,0.8286922899436515,0.07642085884935741,monthly,USR_02330
62.2476237959339,short,News,0.4060288640887317,0.6556245314004313,weekly,USR_01232
16.972471300382338,short,News,0.7065642292659903,0.04994054128912473,monthly,USR_02174
42.28053983506999,short,News,0.47848823990323514,0.6279948984769108,weekly,USR_01916
24.781271267382827,medium,Comedy,0.303649993182616,0.9800008501046764,weekly,USR_01730
57.69358800424724,short,Comedy,0.18526584836786708,0.8164950015194682,weekly,USR_01707
23.628929306265924,short,Tech,0.37038809278242574,0.7107290938887407,weekly,USR_01704
228.97146194512172,long,History,0.0955540149740619,0.8739419378610329,daily,USR_00756
24.576056696902732,short,Tech,0.19662641994377733,0.5003426562756047,weekly,USR_01331
145.20184410109718,long,History,0.1408169577969172,0.8038067038452232,daily,USR_00354
165.45143058918143,long,True Crime,0.1730869066767447,0.9037417144672677,daily,USR_00209
38.5747720929573,short,Self-Help,0.6919621937021708,0.13333764440319526,weekly,USR_02145
188.35355587821897,long,Fiction,0.12025202717185932,0.9473681568834514,daily,USR_00904
112.45381727428668,long,True Crime,0.0,0.8733876145537383,daily,USR_00953
60.17300354617837,medium,Comedy,0.13040379916227407,0.5995088431416264,weekly,USR_01338
59.43184275413671,medium,Comedy,0.3005370378836003,0.7913060110894812,weekly,USR_01552
76.54320623730422,medium,Comedy,0.1969594262772442,0.5959740647524272,weekly,USR_01568
77.78205557165954,medium,News,0.33088526487871533,0.4989514692595212,weekly,USR_01944
107.33238871206977,medium,True Crime,0.09494806115590386,0.8897620291577187,daily,USR_00486
68.29265790482677,medium,News,0.3646668746583331,0.5596296672613136,weekly,USR_01630
19.162555646180984,short,News,0.8744790278442065,0.2156266241619497,monthly,USR_02040
115.71089106508131,long,History,0.04724107639484209,0.9105870261882691,daily,USR_00200
170.38793246804028,long,Fiction,0.1111217068484964,0.8737213622871574,daily,USR_00230
144.39385067515923,medium,Fiction,0.06543127512930322,0.8914659454444543,daily,USR_00811
163.7754023768531,medium,True Crime,0.06876816786629433,0.9456998127670798,daily,USR_00788
171.3484463426667,long,Fiction,0.15704277478108278,0.9630321121382127,daily,USR_00411
182.82574555412845,long,History,0.08266733192849449,0.7532486954975534,daily,USR_00630
67.656023966027,short,Comedy,0.17419800887336626,0.5696215503796376,weekly,USR_01511
149.01740189352006,long,Fiction,0.1332357043154445,0.9602769161326663,daily,USR_00663
32.51250596524686,short,Self-Help,0.8657960361105417,0.2017872106467707,weekly,USR_02143
48.88606645876217,short,Tech,0.3610964344246643,0.5645240436813714,weekly,USR_01919
27.364137445360136,short,Self-Help,0.7280776041232876,0.399975583195802,weekly,USR_02335
55.33747488747486,medium,Tech,0.3711045304397363,0.7981974304205106,weekly,USR_01270
130.6464073618463,long,History,0.11893331171257059,0.6328399857396607,daily,USR_00070
147.32639881461634,long,History,0.13692454163031703,0.9772106872457904,daily,USR_00444
21.8483976436038,short,News,1.0,0.30043379436417034,weekly,USR_02148
30.522019076744336,short,Self-Help,0.734645099304273,0.2372519667091671,weekly,USR_02242
60.04477501848605,medium,Comedy,0.24326361943928937,0.4054900953869941,weekly,USR_01585
156.49375768745924,long,History,0.1183282878596561,0.7958941536875483,daily,USR_00232
161.52196346817922,long,Fiction,0.18140747728784293,0.921114252280391,daily,USR_00441
59.552343892162554,medium,Tech,0.28058202627371354,0.9015402569754829,weekly,USR_01628
59.089060864263864,medium,News,0.2504507855482104,0.7972182737278526,weekly,USR_01323
